channel_id,msg_id,msg_ts,user_id,latest_reply,reply_user_count,reply_users,github_link,text,reply_user1,reply_user2
C01U6P7LZ8F,f37184b6-5b1d-4e2e-a0ef-72106846683c,2021-04-21 13:00:34.000800,U01UMJ5AQ0K,2021-05-16 08:46:03.000800,2,"['U01V00JK9LH', 'U01UJ9PRT5K']",https://github.com/duongphannamhung/,<https://github.com/duongphannamhung/datacracy-atom-duongphannamhung> : Em gửi link assignment 1 của mình. Chúc mọi người nghỉ lễ vui vẻ nha :smiling_face_with_3_hearts:,U01V00JK9LH,U01UJ9PRT5K
C01U6P7LZ8F,ee293aa9-a2c1-4db3-a119-7233519a5b21,2021-04-17 14:24:10.000900,U01BE2PR6LU,1970-01-01 07:00:00.000000,0,0,,"&gt; *HOME ASSIGNMENT#1*
:red_circle: *Channel để trao đổi &amp; giai đáp thắc mắc trong quá trình làm Assignmetn#1*
:raised_hands: *Ai đã thấy tin nhắn, hãy react cho vui nhà vui của nhé*
• <https://app.gitbook.com/@anhdang/s/datacracy/atom/1-data-strategy-and-metrics/1.4-home-assignment|Home Assignment#1>, gồm: Google Spreadsheet Analytics, Google Colab + Python Programming, Github repo
• Sách tham khảo cho Python Programming: Sweigart 2019 - Automate Boring Stuff with Python for Total Beginner (Đính kèm trong message này)
• Mọi người post assignment của mình vào <#C01U6P7LZ8F|atom-assignment1> (trước buổi học :calendar: Week 2, thứ 7, ngày 24/04)
    ◦ Vì nội dung có tính sáng tạo riêng nên chúng ta cùng chia sẻ công khai và tin rằng mỗi bài sẽ tiếp cận mỗi khác nhé
<https://datacracy.slack.com/archives/C01UL6K1C7L/p1618644200017500>",,
C01UL6K1C7L,95a97922-b168-4fa1-ad8f-9330ad791f38,2021-04-24 06:11:40.005700,U01UMJ36QD9,1970-01-01 07:00:00.000000,0,0,,Chúc cô <@U01BE2PR6LU> nhanh khỏe ạ. :muscle::muscle:,,
C01UL6K1C7L,74637683-38A8-424D-8288-81B29C7C5B16,2021-04-24 04:57:23.003600,U01VB632FPS,2021-04-24 05:34:14.004100,1,['U01UMBZHU2W'],,Chúc teacher <@U01BE2PR6LU> mau khoẻ nhé! Hy vọng sau lễ sẽ được nghe teacher giảng bài :),U01UMBZHU2W,
C01UL6K1C7L,9a20a3fd-1a07-49f9-8114-734baffb1862,2021-04-23 19:52:23.000700,U01UMBXJLHG,2021-04-23 19:54:56.001100,1,['U01V00LQ7EV'],https://github.com/nvlinh209/,Nộp bài: <https://github.com/nvlinh209/datacracy-atom-Nguyen-Van-Linh/blob/main/README.md> <https://drive.google.com/file/d/1vRmt6kXA1N7xnvWWMMbOThmW-6UHED_Q/view?usp=sharing> <https://colab.research.google.com/drive/1rdYsA5xrBBDfQeBorM7sDePOP6tagCfs?usp=sharing>,U01V00LQ7EV,
C01UL6K1C7L,064CCEA3-1F1C-42F1-9BCB-AE3FE8C771E5,2021-04-17 14:56:02.020400,U01BE2PR6LU,1970-01-01 07:00:00.000000,0,0,,Lab 1 k cần nộp. Assign 1 thì trước buổi học tiếp theo nha bạn ơi <@U01UMBXJLHG> ,,
C01UL6K1C7L,73586a83-139f-45f0-b13c-ec3eab10c1ab,2021-04-17 14:52:35.019500,U01UMBXJLHG,2021-04-17 14:56:44.020700,2,"['U01BE2PR6LU', 'U01UMBXJLHG']",,Lab 1 và Assig.#1 khi nào nộp vậy các bạn,U01BE2PR6LU,U01UMBXJLHG
C01UL6K1C7L,d1e7e9e8-61e0-40ad-91db-3a3ed038ea32,2021-04-17 08:45:00.000900,U01BE2PR6LU,2021-04-17 08:46:31.001400,1,['U01BE2PR6LU'],,"NỘI DUNG
---
• (60') Data Strategy for Business + Metrics Designs 
• (60')Lab: Analytics on Excel
TÀI LIỆU
• <https://app.gitbook.com/@anhdang/s/datacracy/atom/1-data-strategy-and-metrics|Gitbook> 
• <https://docs.google.com/presentation/d/1YRDjcK6as04WxGga0rPQMyd1AwJmL3ySFDfgVUCpGjs/edit#slide=id.gcf12cb55cb_0_0|Slide Data Strategy>
• <https://app.gitbook.com/@anhdang/s/datacracy/atom/1-data-strategy-and-metrics/1.3-lab-analytics-on-spreadsheet|Lab 1>",U01BE2PR6LU,
C021FSDN7LJ,dad18eb3-8434-4188-b43e-694c3b5bf215,2021-05-22 12:39:34.015500,U01UTGRMGEQ,2021-05-22 21:18:58.019900,1,['U01UTGRMGEQ'],https://github.com/nguyenhonghanh2511/,"Dạ em chưa được review ạ. Bài tập tuần 2 em đã revised ở <https://github.com/nguyenhonghanh2511/datacracy-atom-Nguyen-T-Hong-Hanh/blob/main/WEEK%202_Link%20of%20assignment%20for%20peer%20review|link này>.
Em cũng xin thành thật khai báo là bữa giờ em chưa kịp đi review bài 2 của ai cả, em sẽ review ngay trong hôm nay ạ. :joy:",U01UTGRMGEQ,
C021FSDN7LJ,fc264fbb-a5f6-4f27-a692-4631721e4912,2021-05-22 12:29:51.013900,U01BE2PR6LU,1970-01-01 07:00:00.000000,0,0,,<!channel> Mọi người review bài tập cho nhau nhé. Ai chưa dc review thì hú lên ở đây nha :boxing_glove: :love_letter:,,
C021FSDN7LJ,9726729a-a6c4-4854-94c6-87f6684f884a,2021-05-22 11:58:33.012100,U01VBGPP1EU,1970-01-01 07:00:00.000000,0,0,,"Mình upload file làm hồi nãy lên cho mọi người tham khảo nha ạ. Hy vọng giúp được mọi người!  <!channel>
<https://drive.google.com/file/d/1M3GA-wsi4v3H9AWnQ_fR2BOyj8AebWZ5/view?usp=sharing>",,
C021FSDN7LJ,d87b0c65-f358-4c2d-8650-77852bd14bff,2021-05-21 11:24:09.003100,U01U6JQB695,2021-05-24 22:12:28.027100,2,"['U01UJ9PA0MB', 'U01U6JQB695']",https://github.com/Tenderriver/,"Mình nộp bài siêu siêu trễ hạn, mong mọi người thông cảm T_T
<https://github.com/Tenderriver/atom-assignments/tree/main/assignment_2>",U01UJ9PA0MB,U01U6JQB695
C021FSDN7LJ,a423711a-eb63-4d6e-95d2-49d90290654d,2021-05-20 18:19:34.017100,U01KDQJ9FCG,2021-05-21 11:53:35.005600,2,"['U01UTGT8CVA', 'U01KDQJ9FCG']",https://github.com/phanlinh0803/,"phù, cuối cùng thì em cũng có cái để nộp rồi :joy: em gửi assignment 2 của mình ạ, có một số phần em nghĩ là mình làm chưa đúng, chắc thiếu gì ở đâu đó mà chạy lệnh nó không ra gì hết, cũng không báo lỗi gì luôn, nên em gửi lên để được review và sửa tiếp, em cảm ơn ạ :woman-gesturing-ok: <https://github.com/phanlinh0803/atom-assignments/blob/Phan-Linh-homeassignment-02/ATOM_%7C_Phan_Linh_Home_Assignment_2.ipynb>",U01UTGT8CVA,U01KDQJ9FCG
C021FSDN7LJ,93d7e3a7-654c-4963-b9f3-2000a74f6e91,2021-05-20 07:19:34.008100,U01UMBX2X18,1970-01-01 07:00:00.000000,0,0,https://github.com/thienphu71/,Phần task 2 của mình: <https://github.com/thienphu71/atom-assignments/blob/main/ATOM_Home_Assignment_2.ipynb>,,
C021FSDN7LJ,cca9164a-a51a-4f1c-a8e4-cfb185151a19,2021-05-19 21:53:45.005800,U01USGKQ771,2021-05-21 09:15:19.000700,1,['U01UTGT8CVA'],https://github.com/TrangNgo1709/,Em gửi task 2: <https://github.com/TrangNgo1709/atom-assignments/tree/main/assignment_2>,U01UTGT8CVA,
C021FSDN7LJ,f4cf3b92-2c7a-40c2-829c-19fd89038cab,2021-05-19 11:04:59.001900,U01BE2PR6LU,1970-01-01 07:00:00.000000,0,0,,Ai giúp review bài của <@U01V00KHHHP> nè. Rất hứa hẹn học hỏi dc nhiều điều trong bài assignment siêu hạng nè :i_love_you_hand_sign:,,
C021FSDN7LJ,b37fe236-db2c-4f0b-9d74-d37434fff42a,2021-05-19 11:01:58.001200,U01BE2PR6LU,2021-05-19 11:20:27.002400,3,"['U01V00KHHHP', 'U01BE2PR6LU', 'U01UMC0N5U2']",,<!channel> Mọi người cố gắng dành thời gian review bài cho các bạn nhé. Ai chưa làm thì cố gắng làm (dù trễ vẫn hơn không) và nếu bài của bạn chưa được review thì báo lên ở đây nha,U01V00KHHHP,U01BE2PR6LU
C021FSDN7LJ,248db1e9-6ae4-46b7-857d-2f9733b231aa,2021-05-17 22:36:43.012800,U01UMJ5AQ0K,1970-01-01 07:00:00.000000,0,0,https://github.com/duongphannamhung/,"Em gửi Assignment 2, nhận ra là todo2 của mình hơi bị overthinking, nhưng mà cũng thú vị. Vì nội công function vẫn còn yếu nên mong anh chị mentor và mọi người đóng góp thêm cho bài của mình đặc biệt là todo 2 nhé :smiling_face_with_3_hearts:
<https://github.com/duongphannamhung/atom-assignments/tree/main/assignment_2>",,
C021FSDN7LJ,393D42F5-52CE-47C0-92B7-BD2C9BC1A430,2021-05-17 07:28:18.005500,U01UTGRMGEQ,2021-05-23 10:49:36.022700,2,"['U01UJ9MUADT', 'U01UTGRMGEQ']",https://github.com/nguyenhonghanh2511/,"Em xin phép gửi lại link do tối qua gửi nhầm bên #atom-asignment3 ạ.
Bài tập tuần 2 em đã revised ở <https://github.com/nguyenhonghanh2511/datacracy-atom-Nguyen-T-Hong-Hanh/blob/main/WEEK%202_Link%20of%20assignment%20for%20peer%20review|link này> ạ.
Nhân tiện, bài tập tuần 1 của em vẫn chưa được review :smiling_face_with_tear:, nên em gửi lại link <https://github.com/nguyenhonghanh2511/datacracy-atom-Nguyen-T-Hong-Hanh/blob/main/WEEK%201_Link%20of%20assignment%20for%20peer%20review|ở đây> để nhờ mọi người giúp em review nhé.
Em cảm ơn ạ.",U01UJ9MUADT,U01UTGRMGEQ
C021FSDN7LJ,67c837bd-cba1-4538-8fff-224bbc35f200,2021-05-16 04:43:27.006100,U01V00KHHHP,2021-05-22 13:22:25.016600,3,"['U01UMC0N5U2', 'U01V00KHHHP', 'U01V082PLN5']",https://github.com/saturn1101/,<https://github.com/saturn1101/atom-assignments/blob/phuong-assignments/assignment_2/ATOM_Home_Assignment_2.ipynb> Em gửi bài tập ạ,U01UMC0N5U2,U01V00KHHHP
C021FSDN7LJ,811e1cc8-9a7a-4e2d-81dc-906eae8e8f3a,2021-05-15 09:12:58.004500,U01UMBZHU2W,2021-05-24 08:32:00.025300,2,"['U01V00KHHHP', 'U01UMBZHU2W']",https://github.com/tinyvyy/,"Chào mọi ngườii,
em gửi assignment 2 ạ:
<https://github.com/tinyvyy/atom-assignments/tree/main/assignment_2>",U01V00KHHHP,U01UMBZHU2W
C021FSDN7LJ,501b9821-d10a-4312-a417-29489cba6e67,2021-05-15 09:01:57.003500,U01UJ9M3P1T,2021-05-22 08:42:07.009000,1,['U01UMJ5AQ0K'],https://github.com/cnhhoang850/,"Mình gửi assignment 2 nhé
<https://github.com/cnhhoang850/atom-assignments>",U01UMJ5AQ0K,
C021FSDN7LJ,1195e494-1ead-4bc0-93d5-0f9ad0137655,2021-05-15 08:46:39.002700,U01UJ9LG5U5,2021-05-23 17:22:56.024100,2,"['U01UTGRMGEQ', 'U01UJ9LG5U5']",https://github.com/danhpcv/,<https://github.com/danhpcv/atom-assignments/tree/main/assignment_2> minh gui bai tap nhe,U01UTGRMGEQ,U01UJ9LG5U5
C021FSDN7LJ,aaba8085-619a-4251-a5b6-f39c105288e1,2021-05-15 08:44:55.002400,U01VB63LRNC,2021-05-19 22:14:47.007100,1,['U01UMJ36QD9'],https://github.com/AnhThuNguyenHuynh/,"Mình gửi Assignment 2 nhé
<https://github.com/AnhThuNguyenHuynh/atom-assignments/tree/main/assignment_2>",U01UMJ36QD9,
C021FSDN7LJ,cda92e6e-fd1f-43e1-bbea-f0c18d17a4a5,2021-05-15 07:04:33.001600,U01UJ9M5TU5,2021-05-22 21:09:48.019200,1,['U01UTGRMGEQ'],https://github.com/minhnguyentk95/,"Chào mọi người, mình gửi bài assignment 2 ạ. <https://github.com/minhnguyentk95/datacracy-atom-Nguyen-Thi-Kim-Minh/blob/Master/Home_Assignment_2.ipynb>",U01UTGRMGEQ,
C021FSDN7LJ,10d93567-5d8a-4ed6-8b42-e641c1c41358,2021-05-15 06:54:46.001200,U01UJ9P1S3X,2021-05-22 13:20:45.016200,2,"['U01V00JK9LH', 'U01V082PLN5']",https://github.com/lethuthao1368/,"Hi cả lớp, mình gửi assignment 2, mọi người buổi sáng vui vẻ! <https://github.com/lethuthao1368/atom-assignments/blob/main/assignment_2/ATOM_Home_Assignment_2.ipynb>",U01V00JK9LH,U01V082PLN5
C021FSDN7LJ,ebf8f05e-f0a0-4e97-976a-968bc1f77487,2021-05-15 03:11:15.024800,U01UJ9MUADT,2021-05-23 09:51:30.021600,2,"['U01VB632FPS', 'U01UJ9MUADT']",https://github.com/Lulichlam/,Mình nộp bài nhé. <https://github.com/Lulichlam/atom-assignments/blob/main/assignment_2/ATOM_Home_Assignment_2.ipynb>,U01VB632FPS,U01UJ9MUADT
C021FSDN7LJ,8e5f5b77-fa71-4fb5-8293-8915eac0bf49,2021-05-15 03:11:09.024600,U01UEJFMUSJ,2021-05-25 07:26:06.000100,2,"['U01VB632FPS', 'U01UEJFMUSJ']",https://github.com/nhduonng2803/,"Em gửi cả lớp assignment 2 ạ:
<https://github.com/nhduonng2803/Datacracy-atom-nhduong/blob/main/Week02.ipynb>",U01VB632FPS,U01UEJFMUSJ
C021FSDN7LJ,44cd17dc-46d5-4868-a637-a719efc60212,2021-05-15 01:19:09.023700,U01V00JK9LH,2021-05-21 12:31:12.006200,2,"['U01UMJ36QD9', 'U01V00JK9LH']",https://github.com/phamdinhtuan200382/,"Em gửi cả lớp assignment 2 ạ:
<https://github.com/phamdinhtuan200382/atom-assignments/tree/main/assignment_2>",U01UMJ36QD9,U01V00JK9LH
C021FSDN7LJ,12a69b88-ca3b-4d80-a9ac-b7a25e46cfb9,2021-05-15 01:14:27.022900,U01UTGVPE7N,2021-05-25 01:10:16.027500,2,"['U01UJ9PA0MB', 'U01UTGVPE7N']",https://github.com/hoaintp/,"Chào mọi người, em xin gửi assignment 2 nhé ạ.:
<https://github.com/hoaintp/datacracy-atom-hoaintp>",U01UJ9PA0MB,U01UTGVPE7N
C021FSDN7LJ,2e7cac50-cdd1-4e87-9c98-be785655a8df,2021-05-15 00:31:14.022400,U01UTGRQS9J,2021-05-17 16:31:44.008000,2,"['U01UTGS5ZNY', 'U01UTGRQS9J']",https://github.com/vukhanhlinh/,"Em xin phép gửi bài tập tuần 2 nha mọi người
<https://github.com/vukhanhlinh/atom-assignments/blob/main/Assignment_Week_2.ipynb>",U01UTGS5ZNY,U01UTGRQS9J
C021FSDN7LJ,fbaf7533-3907-4e28-a2fc-e8635ffac23d,2021-05-15 00:13:57.021200,U01UTGS5ZNY,2021-05-24 09:24:43.025600,2,"['U01UJ9MUADT', 'U01UTGS5ZNY']",https://github.com/ngochant/,"Chào mọi người,, mình gửi assignment 2 nhé:
<https://github.com/ngochant/atom-assignments-1/blob/main/assignment_2/Atom_Home_Assignment_ngocha.ipynb>",U01UJ9MUADT,U01UTGS5ZNY
C021FSDN7LJ,78dc15cb-17b5-4ad1-8055-2a1021e7cf99,2021-05-14 23:57:51.019900,U01UMJ451V1,2021-05-21 21:25:32.007200,3,"['U01UMJ451V1', 'U01UMC0N5U2', 'U01UMJ36QD9']",https://github.com/annaho124/,Dạ em xin phép gửi bài Assignment 2 ạ: <https://github.com/annaho124/atom-assignments>,U01UMJ451V1,U01UMC0N5U2
C021FSDN7LJ,ebafa210-22f5-4575-b59a-d1531374e60e,2021-05-14 23:48:44.019400,U01VB632FPS,2021-05-16 21:08:55.003600,2,"['U01V00KHHHP', 'U01VB632FPS']",https://github.com/Ha-Huynh-Anh/,"Gửi mọi người,
• Name: &lt;U01VB632FPS&gt;
• Status: DONE 
• Link: <https://github.com/Ha-Huynh-Anh/Assignment-3_datacracy>",U01V00KHHHP,U01VB632FPS
C021FSDN7LJ,b7dbcec3-05ed-4710-9168-ce6ea164ba9a,2021-05-14 23:17:59.017400,U01UJ9NKX8D,1970-01-01 07:00:00.000000,0,0,https://github.com/lienanh264/,"Em chào anh chị :smile: Em gửi bài tập assignment 2 ạ
<https://github.com/lienanh264/datacracy-atom--lien-anh-.git>",,
C021FSDN7LJ,b7f33f27-139c-490d-91c7-b6a36d3c02c1,2021-05-14 23:15:27.016800,U01UQGZHSTZ,2021-05-22 08:51:47.009200,1,['U01UTGVPE7N'],,"Chào mọi người, mình xin gửi bài tuàn này. Mình mới hoàn thành đến To do #3.
<https://colab.research.google.com/drive/16or8LNftQ3uK2qud5ytH-tCNjuBlVc0e?usp=sharing>",U01UTGVPE7N,
C021FSDN7LJ,aecbf281-d714-4fa6-8cff-a6d8a1fd5ef1,2021-05-14 22:41:06.016300,U01UJ9PA0MB,2021-05-17 10:23:24.006200,1,['U01UTGS5ZNY'],https://github.com/hongdoi/,"Hi mọi người, mình gửi Home Assignment 2
<https://github.com/hongdoi/datacracy-atom--doi-thi-hong-/blob/main/Doi_Thi_Hong%7C_Home_Assignment_2.ipynb>",U01UTGS5ZNY,
C021FSDN7LJ,e95268ab-eaae-4a79-9b9a-98a7ebcfd66c,2021-05-14 22:07:52.015600,U01UMBW8G8J,2021-05-22 20:07:02.018300,2,"['U01UTGVPE7N', 'U01UMBW8G8J']",https://github.com/ngocvu74/,"Hi các bạn, mình gửi bài Home Assignment 2
<https://github.com/ngocvu74/atom-assignments/blob/main/ATOM_%7C_Home_Assignment_2_Vu_Thi_Bao_Ngoc.ipynb>",U01UTGVPE7N,U01UMBW8G8J
C021FSDN7LJ,df4b3968-7ba5-4a13-ab6d-631a75f78914,2021-05-14 21:48:22.014500,U01UMC0N5U2,2021-05-22 19:30:18.017600,3,"['U01UMJ36QD9', 'U01UMC0N5U2', 'U01UMBW8G8J']",https://github.com/chuviethongfpt/,"Hi anh chị, em xin phép gửi bài tập Assignment 2 ạ
<https://github.com/chuviethongfpt/atom-assignments>",U01UMJ36QD9,U01UMC0N5U2
C021FSDN7LJ,c9d22c45-c02c-490f-b2da-2800648ebb6a,2021-05-14 00:24:49.011300,U01UTGT8CVA,2021-05-21 21:10:06.006600,1,['U01UMJ451V1'],https://github.com/ngttnguyen/,"Chào các bạn, mình gởi bài Assignment
<https://github.com/ngttnguyen/atom-assignments/blob/main/assignment_2/README.md|Assignment2>",U01UMJ451V1,
C021FSDN7LJ,a18bf84e-b4e4-4187-b3c4-5314e1da9847,2021-05-13 22:51:39.010600,U01UJ9PRT5K,2021-05-16 10:26:14.000100,1,['U01UJ9PRT5K'],https://github.com/hieulam1312/,"Chào cả nhà,

Em gửi bài Assignment 2.
<https://github.com/hieulam1312/atom-assignments/blob/main/assignment_2/Assingement%20%232.ipynb>
Hẹn gặp mọi người vào Thứ 7 ạ. :sunflower:",U01UJ9PRT5K,
C021FSDN7LJ,560D7458-B2E8-405F-9B71-4D7F8086AE77,2021-05-13 12:01:16.006600,U01BE2PR6LU,1970-01-01 07:00:00.000000,0,0,,"@channel vì tuần này gửi assignment vào t3 và cũng có nhiều ý kiến cần thêm tgian làm:
• Mình dời deadline sang trước sáng t7 nha
• Mọi người nhớ review bài cho các bạn khác nha",,
C021FSDN7LJ,527be25e-d82e-4439-b4c9-d36c55f31ae8,2021-05-13 11:08:52.003400,U01V00P4S2V,2021-05-21 11:40:21.004900,1,['U01UMC0N5U2'],https://github.com/vuthanhdatt/,"Hi mọi người. Em gửi assignment 2 ạ:
<https://github.com/vuthanhdatt/atom-assignments/blob/main/assignment_2/ATOM_Home_Assignment_2.ipynb>",U01UMC0N5U2,
C021FSDN7LJ,74C5D68B-675F-46F2-9BE0-0D7A1A70F79F,2021-05-13 07:54:35.001100,U01BE2PR6LU,1970-01-01 07:00:00.000000,0,0,,File json nha e ơi. Để chị chỉnh lại assignment,,
C021FSDN7LJ,7675d9c2-66b8-4a58-bd12-3eb95bd7b79d,2021-05-13 05:31:16.001900,U01V082PLN5,2021-05-23 09:40:51.021200,1,['U01V00P4S2V'],https://github.com/interphuoc/,"<https://github.com/interphuoc/atom-assignments/tree/main/assignment_2>
Hi mọi người, em xin phép gửi Home Assignment 2. Chúc mọi người một ngày năng suất.",U01V00P4S2V,
C021FSDN7LJ,6e299b15-1955-4bc4-bbb2-53fe79ce2a8f,2021-05-13 01:19:36.006800,U01UMJ36QD9,2021-05-21 09:35:46.002000,2,"['U01V00JK9LH', 'U01UMJ36QD9']",https://github.com/Quan030994/,"Hi mọi người, em gửi link Assignment_2 của mình:
<https://github.com/Quan030994/atom-assignments/tree/main/assignment_2>",U01V00JK9LH,U01UMJ36QD9
C021FSDN7LJ,addb16a5-17ca-418d-b19e-97c6a0c58625,2021-05-13 00:34:12.006100,U01UEJG8KHU,2021-05-23 09:13:54.020700,1,['U01V00P4S2V'],https://github.com/trangnguyen-n3t/,"Em gửi assignment w2 ạ. 2 file env_variable do em để local nên code sẽ không chạy nếu chưa thêm 2 file đó vào ạ.
<https://github.com/trangnguyen-n3t/atom-assignments/blob/69e2497886cf3eee89c5f55fc37d0b68cbf36d5c/NguyenThiThuyTrang_%7C_Home_Assignment_2.ipynb|NguyenThiThuyTrang_|_Home_Assignment_2.ipynb>",U01V00P4S2V,
C021FSDN7LJ,7f9161f5-815d-4442-99ed-2ad1d4d29df4,2021-05-12 22:50:48.004000,U01UQGZHSTZ,2021-05-13 07:54:35.001100,1,['U01BE2PR6LU'],https://github.com/toantran2206/,"[Hỏi ngu]Mình muốn hỏi 3 thông tin: Sender email, pwd, api key của mình sẽ lưu vào file env_...py hay env_...json ạ? Vì code của, To do 2, em thấy có tập tin json mà assignment trên web thì là py. Xin cảm ơn ạ.
<https://github.com/toantran2206/atom-assignments/blob/c9ad7c8a04f075a50d62ba6279fbbd56cf87978c/assignment_2/ATOM_Home_Assignment_2.ipynb>",U01BE2PR6LU,
C021FSDN7LJ,88d6f1bf-09ee-44eb-9d3e-f37853e01166,2021-05-11 19:11:45.002800,U01UJ9MUADT,1970-01-01 07:00:00.000000,0,0,,Bạn nào bị chặn không vào đc medium của link How to Set Up Your Professional Data Science Environment có thể vào link dưới đây nhé: <https://medium0.com/learn-love-code/how-to-set-up-your-professional-data-science-environment-6df74eb06aa4|https://medium0.com/learn-love-code/how-to-set-up-your-professional-data-science-environment-6df74eb06aa4>,,
C021FSDN7LJ,d2c97dff-e661-43ea-91b7-a9c70c2824c5,2021-05-11 09:06:32.000200,U01BE2PR6LU,1970-01-01 07:00:00.000000,0,0,,"*ASSIGNMENT 2: Mailbot, API, Web Scrapping, Json*
----
Hi <!channel>,
Một tuần mới lại đến. Sau khi chốt lịch hôm qua, chắc các learners đang miệt mài review bài của nhau.
Tuần này chúng ta sẽ có 1 Assignment lý thú hơn và bớt nặng hơn. Nhưng sẽ giúp các learner có thời gian ngấm lại kiến thức cũ, và có thể practice thông qua Assignment 2 này.

:tada: :point_right: <https://anhdang.gitbook.io/datacracy/atom/2-data-tools-1/home-assignment2|HOME ASSIGNMENT 2>
----
:red_circle: Bất kỳ câu hỏi thắc mắc nào các bạn hãy raise trong channel này nhé
:red_circle: Bài tập Đợt 1 hoàn thành và post link trong channel này `trước *5h chiều, Thứ 5 hàng tuần` (để các mentors review general)*
:red_circle: *Bài tập* “Last Chance”: Sau buổi học, học viên có thể hoàn chỉnh thêm assignment theo nội dung review trong lớp học, và submit lại `trước *12h trưa Chủ nhật` (sau buổi học)*",,
C021KLB0DSB,bc6cdf1d-67ab-440c-bd1a-eeddb1184d65,2021-06-05 12:09:15.010300,U01UJ9P1S3X,1970-01-01 07:00:00.000000,0,0,,"cảm ơn mn hôm nay, cả nhà cuối tuần vui vẻ nha! À cẩn thận an toàn nữa! :3",,
C021KLB0DSB,3eaa2272-a6cc-410e-ab12-24465045e33e,2021-06-05 10:48:40.008500,U01UJ9P1S3X,1970-01-01 07:00:00.000000,0,0,,nhất trí hahaha :)))),,
C021KLB0DSB,226db136-768a-4070-a582-dea83d390969,2021-06-05 10:48:18.008200,U01V00LQ7EV,1970-01-01 07:00:00.000000,0,0,,:fire:,,
C021KLB0DSB,541321d9-0764-4d17-a7f6-7563e78f3b0d,2021-06-05 10:48:13.008000,U01V00LQ7EV,1970-01-01 07:00:00.000000,0,0,,Chúng ta cùng biến idea bùng sáng thành bùng cháy nhé =]]]]]]]],,
C021KLB0DSB,7af820b3-d1bb-493d-aeb7-66751a29a92c,2021-06-05 10:47:38.007000,U01UJ9P1S3X,1970-01-01 07:00:00.000000,0,0,,Keke cảm ơn anh Long nhiều nha! :smile:,,
C021KLB0DSB,930b40ca-edf7-4f73-8a26-989129af160a,2021-06-05 10:47:20.006700,U01V00LQ7EV,1970-01-01 07:00:00.000000,0,0,,:heart:,,
C021KLB0DSB,7b159079-49e2-4d85-b8a3-a2f9d418480e,2021-06-05 10:47:11.006500,U01V00LQ7EV,1970-01-01 07:00:00.000000,0,0,,Idea nào cũng hay và bừng sáng hết :smile:,,
C021KLB0DSB,804a1b28-8b4c-4b4a-a8fa-ba80a72fcae6,2021-06-05 10:47:01.006000,U01V00LQ7EV,1970-01-01 07:00:00.000000,0,0,,Cám ơn những chia sẻ của mọi người nhé,,
C021KLB0DSB,3c57443d-347d-40b5-9b1c-efbcf5602869,2021-06-05 10:00:52.005200,U01V00LQ7EV,1970-01-01 07:00:00.000000,0,0,,Mọi người vô hết chưa :smile:,,
C021KLB0DSB,047cad21-667e-4c20-8872-f1e491653da6,2021-06-05 10:00:38.004700,U01BE2PR6LU,1970-01-01 07:00:00.000000,0,0,,"Ai chưa zô thì zô phòng nha mng:
<https://datacracy.slack.com/archives/C01B4PVGLVB/p1622861996007000>",,
C021KLB0DSB,6aa17ec6-3f72-4413-96f4-ce08e3aece77,2021-06-05 10:00:04.004200,U01BE2PR6LU,1970-01-01 07:00:00.000000,0,0,,<https://datacracy.slack.com/archives/C01B4PVGLVB/p1622861996007000>,,
C021KLB0DSB,a3dc3cc9-5040-4bd9-aec1-904f7e50e4ed,2021-06-05 09:58:23.004000,U01UJ9P1S3X,1970-01-01 07:00:00.000000,0,0,,rồi anh :smile:,,
C021KLB0DSB,e23498be-ee67-43d0-9548-1c314e25f85c,2021-06-05 09:58:06.003700,U01V00LQ7EV,1970-01-01 07:00:00.000000,0,0,,Em chờ xíu chắc sẽ có,,
C021KLB0DSB,6207d6fd-e878-4bdd-bf4b-d76c744116b0,2021-06-05 09:57:56.003300,U01UJ9P1S3X,1970-01-01 07:00:00.000000,0,0,,dạ em vẫn đang ở ngoài :joy: chưa thấy lời,,
C021KLB0DSB,513655b5-45a2-49ed-afb3-8554c248bea4,2021-06-05 09:57:49.002900,U01UMJ4J38B,1970-01-01 07:00:00.000000,0,0,,Chị chưa Thảo ơi,,
C021KLB0DSB,07fe8f48-a459-4b7d-853c-7fedf05bb66e,2021-06-05 09:57:21.002000,U01V00LQ7EV,1970-01-01 07:00:00.000000,0,0,,đang chờ mọi người,,
C021KLB0DSB,3b8fdd6c-852f-4cc5-9522-e2c2a491ce44,2021-06-05 09:57:16.001700,U01V00LQ7EV,1970-01-01 07:00:00.000000,0,0,,Anh vô rồi,,
C021KLB0DSB,5a7119ae-92d6-4fcc-bf81-2fbb069d3a10,2021-06-05 09:57:05.001400,U01UJ9P1S3X,1970-01-01 07:00:00.000000,0,0,,ủa mn vô group chưa mn ơi?,,
C021KLB0DSB,a6cfc0cd-5bbe-4286-b1ef-d5146368f66a,2021-06-03 16:11:19.002300,U01UMJ451V1,2021-06-04 01:24:33.003200,2,"['U01BE2PR6LU', 'U01UMJ451V1']",,"Dạ chị <@U01BE2PR6LU> cho em hỏi thêm 1 câu nữa ạ, code trích msg_df ở assignment 4 thì em trích được đầy đủ thông tin, nhưng paste sang assignment 5 thì chi trích được 13 dòng. Mặc dù là cùng token và chạy gần như cùng lúc ạ?",U01BE2PR6LU,U01UMJ451V1
